Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
I7689	-0.0397	0.0128	0.0174	0.0089	-0.0059	0.0133	0.0281	-0.0145	0.0047	0.035
I7691	-0.0364	0.0192	0.0289	0.0148	-0.006	-0.0011	-0.0018	-0.0007	-0.0007	0.0013
I7692	-0.0289	0.0138	0.0326	0.0136	0.0006	-0.0045	0.0055	-0.0027	0.0021	-0.0039
I7712	-0.0515	-0.0202	0.0417	0.0156	0.0137	-0.0013	0.0205	-0.0224	-0.0238	0.0112
I7747	0.0455	0.0013	-0.0601	-0.0138	0.0351	-0.0057	0.0041	0.0082	0.0086	-0.0075
I7748	0.0221	0.0084	-0.0311	0.0043	0.0132	0.001	0.0054	0.0004	-0.0064	-0.014
I7749	0.0175	0.0058	-0.0228	-0.0038	0.0111	-0.0044	-0.0018	0.0027	-0.0017	-0.0024
I7750	0.0172	0.008	-0.0225	0.0015	0.0099	-0.0016	-0.0014	0.0024	0.0008	-0.0033
I7757	0.0751	0.0015	-0.1021	-0.0151	0.052	-0.0093	0.0105	0.0072	0.0052	-0.0097
I7759	0.0751	-0.0041	-0.1019	-0.0167	0.0544	-0.0104	0.0159	0.0109	0.007	-0.0187
I7779	0.0755	-0.0011	-0.0996	-0.0213	0.0489	-0.0095	0.0063	0.0132	0.0061	-0.0144
I7780	0.0748	0	-0.0995	-0.0196	0.0472	-0.0098	0.0105	0.0034	0.0078	-0.0131
I7781	0.073	0.0005	-0.0995	-0.017	0.0502	-0.0227	0.0114	0.0049	0.0062	-0.0091
I7782	0.0763	0.0005	-0.0955	-0.0186	0.0553	-0.012	0.005	0.0087	0.0083	-0.0102
I7784	0.0122	0.0285	-0.0183	-0.0017	0.001	0.0001	-0.0009	-0.0033	-0.0017	-0.0009
I7785	0.0078	0.0272	-0.0176	0.0005	-0.0002	-0.0011	0.002	-0.0022	0.0071	0.0014
I7786	0.014	0.0288	-0.0245	-0.0012	0.0014	-0.0031	-0.0039	-0.0021	0.0021	0.0002
I7789	0.0094	0.0301	-0.0179	-0.0022	0.0023	-0.0015	0.0015	0.0003	0.0003	0.0032
I7790	0.0044	0.03	-0.0204	-0.0001	0.0034	-0.003	0.0033	0.0023	-0.0033	0.0016
I7647	-0.0478	0.0069	0.0345	0.0228	-0.0012	-0.0156	0.0087	-0.0039	0.0302	-0.0195
I7645	-0.0448	0.0045	0.0441	0.0069	0.0037	0.0057	-0.0088	0.0088	-0.0061	-0.0081
I7559	0.0161	0.0198	-0.0392	0.0046	0.0202	0.0082	-0.0033	-0.0056	0.0041	0.011
I7547	-0.043	0.0063	0.0387	0.011	-0.0105	-0.0002	-0.0019	-0.0075	0.0026	-0.0044
I7263	-0.0324	-0.0181	0.0094	0.0109	0.0086	-0.0081	0.0136	-0.0103	-0.0038	-0.0021
I7351	-0.0008	0.0255	-0.0097	0.0027	0.0016	-0.0047	-0.0033	-0.0004	-0.0023	-0.0004
I7544	0.0681	0.0007	-0.1052	-0.0102	0.0577	-0.0069	0.0083	0.0058	0.008	-0.0072
I7616	0.0777	0.0245	-0.0839	-0.0119	0.0293	-0.0005	0.0045	0.0057	0.0048	-0.0047
I7323	-0.0432	-0.001	0.0423	0.009	-0.008	-0.0015	0.0032	0.0001	-0.0018	0.0005
I7307	0.0678	-0.0015	-0.1035	-0.0053	0.0618	-0.0086	0.0079	-0.0002	-0.0026	-0.0231
I7357	0.0048	0.0278	-0.0165	0.0021	0.0083	-0.0059	-0.0055	-0.0023	0.0012	0.0027
I7587	-0.0458	0.0075	0.0498	0.0107	-0.0053	0.004	-0.0029	0.0069	-0.0039	0.0008
I7601	-0.0485	0.0086	0.0387	0.0066	-0.0154	0.0045	-0.0001	-0.001	-0.0068	-0.0007
I7348	0.0773	0.0015	-0.0995	-0.0171	0.0507	-0.0098	0.0156	0.0081	0.0083	-0.0127
I7346	0.0728	0.0026	-0.1051	-0.0181	0.0512	-0.0129	0.0096	0.0076	0.0064	-0.0152
I7325	-0.0115	-0.001	0.0159	0.0042	0.0052	0.0018	0.0038	-0.0032	-0.0043	-0.0013
I7606	-0.0485	0.0178	0.0395	0.0123	-0.0105	0.004	-0.0008	-0.0032	-0.0027	0.0068
I7292	-0.0387	-0.0034	0.0402	0.007	-0.0073	-0.002	0.0002	0.0024	-0.0055	-0.0034
I7304	0.0665	0.0015	-0.1	-0.0084	0.046	-0.0114	0.0118	0.0042	0.0016	-0.0117
I7331	0.0708	0.0003	-0.0989	-0.0168	0.0496	-0.0095	0.0099	0.0076	0.0067	-0.0126
I7339	0.0823	-0.0005	-0.105	-0.0151	0.0519	-0.0127	0.0112	0.0078	0.0064	-0.0089
I7375	-0.0494	0.0065	0.0449	0.0133	-0.008	0.0042	-0.0012	-0.0003	-0.0106	0.0051
I7438	-0.0486	0.0146	0.0338	0.0125	-0.0103	0.0003	-0.0051	0.0008	-0.0075	0.0039
I7483	0.0365	0.0265	-0.036	-0.0042	0.0124	-0.0041	0.0011	0.0044	-0.0021	0
I7488	0.0328	0.026	-0.0423	-0.0069	0.014	0.0007	0.0013	-0.0007	-0.0009	-0.0084
I7756	0.0084	0.0251	-0.0165	0.0002	0.0032	-0.0004	0.0011	-0.0037	-0.0006	0.0028
I7305	0.0657	0.004	-0.1021	-0.0078	0.0447	-0.0068	0.0068	0.005	0.0086	-0.0171
I7324	-0.0434	-0.0015	0.0484	0.0094	-0.0082	0.0032	-0.0019	0.005	-0.0048	0.0055
I7439	-0.0506	0.0113	0.043	0.0154	-0.0113	0.0004	-0.0025	-0.0031	-0.0081	0.0012
I7486	0.0352	0.0285	-0.0359	0.0009	0.011	-0.0051	-0.0001	-0.0041	-0.0018	-0.0014
I7487	0.0336	0.0284	-0.0365	-0.0034	0.0108	-0.002	0.002	-0.0013	-0.0009	0.0053
I7751	0.0298	0.0113	-0.0318	-0.0095	0.0129	-0.0022	-0.0005	0.0065	-0.0036	-0.0012
I7321	-0.0415	-0.0007	0.0462	0.013	-0.0111	-0.0012	0.0018	0.0057	-0.0075	0.0015
I7327	-0.024	0.0111	0.0207	0.0027	-0.01	0.0024	-0.0018	-0.0009	0.0006	0.0051
I7370	-0.0465	0.0059	0.0475	0.0082	-0.0146	-0.0001	-0.0046	0.0031	-0.0051	0.0059
I7372	-0.0467	0.0054	0.0404	0.0157	-0.0127	0.0068	0.0009	0.001	-0.0055	-0.0034
I7440	-0.048	0.0148	0.0377	0.0156	-0.0053	-0.0023	-0.0081	0.0019	-0.008	0.0024
I7539	-0.0206	0.0332	-0.0145	0.0019	0.0085	-0.0044	0.0024	0.0025	0.0048	-0.0033
I7783	0.0071	0.0275	-0.0192	-0.0005	0.0046	-0.0021	0	-0.0006	0.0023	-0.0047
I7792	0.0103	0.0266	-0.0202	-0.0057	0.0044	-0.0047	0.0019	0.0012	-0.0018	0.001
I7306	0.0703	0.002	-0.0983	-0.0098	0.0463	-0.0123	0.0126	0.0076	0.0053	-0.0139
I7311	0.068	0.0034	-0.1029	-0.0111	0.049	-0.0079	0.0148	0.0028	0.0043	-0.0122
I7335	0.072	-0.0008	-0.0929	-0.0163	0.0496	-0.0074	0.0112	0.0163	0.0014	-0.0123
I7435	-0.0505	0.0117	0.037	0.0168	-0.0084	0.0011	-0.005	0.0076	-0.0112	0.0081
I7436	-0.0486	0.0099	0.0416	0.0186	-0.0131	0.0012	-0.0028	-0.0004	-0.0032	-0.0011
I7437	-0.0517	0.0153	0.0398	0.0133	-0.0137	-0.0001	-0.002	0.0028	-0.0026	0.005
I7482	0.0326	0.0257	-0.0481	-0.0063	0.0107	-0.0058	0.0019	0.0004	-0.0028	-0.0021
I7498	-0.0226	-0.0025	0.0096	0.0106	0.006	-0.0063	-0.0095	0.0004	-0.002	0.0019
I7642	-0.0518	0.0086	0.0457	0.0176	-0.0114	0	-0.0011	-0.0001	0.0003	0.0033
I7332	0.0738	-0.0005	-0.0951	-0.0181	0.05	-0.0086	0.0098	0.0073	0.0049	-0.0149
I7477	-0.0191	-0.0241	-0.0032	0.0116	0.0262	0.0067	-0.0003	0.0007	-0.0062	-0.003
I7746	0.0266	0.0159	-0.0327	-0.0033	0.0147	-0.0041	-0.0033	0.005	0.0014	-0.0008
I7394	-0.0516	0.0064	0.045	0.0146	-0.0162	-0.0004	-0.0033	-0.0029	-0.0051	0.0017
I7291	-0.0424	0.0012	0.0426	0.0138	-0.0049	-0.0002	0.0018	-0.0022	-0.0045	-0.0034
I7356	0.0059	0.0252	-0.0124	-0.0001	0.0026	-0.0034	-0.0004	-0.0013	0.0043	-0.0002
I7457	-0.0315	-0.0093	0.0086	0.0112	0.0113	-0.0041	0.0137	0.0012	-0.0025	-0.0068
I7604	-0.0483	0.0159	0.045	0.0119	-0.0075	0.002	-0.0041	0.0014	-0.0089	0.004
I7340	0.0724	0.0016	-0.0972	-0.0139	0.049	-0.0118	0.012	0.0022	0.0061	-0.0107
I7543	0.0666	0.0067	-0.1028	-0.016	0.0592	-0.0218	-0.0059	-0.0068	0.006	-0.0111
I7257	-0.0223	-0.0033	0.0332	0.001	-0.0194	0.006	-0.0053	0.0098	-0.0009	0.0055
I7383	-0.0602	-0.0528	-0.0409	-0.0061	-0.0794	0.0171	-0.0084	0.0461	-0.0675	0.0169
I7452	-0.036	0.0147	-0.0075	-0.0386	0.0023	-0.0235	-0.0058	0.1313	-0.0219	-0.0171
I7338	0.077	0.0033	-0.1049	-0.0191	0.0487	-0.0116	0.0109	0.0047	0.0089	-0.0121
I7258	-0.0002	-0.025	-0.0076	-0.0028	0.0012	-0.0037	0.0016	0.0419	-0.0048	0.0116
I7267	-0.0201	-0.001	0.025	0.0103	0.005	-0.013	-0.0055	-0.0122	-0.0025	0.0018
I7334	0.0744	0.0005	-0.1041	-0.0127	0.0506	-0.0092	0.0114	0.0109	0.0057	-0.0072
I7343	0.0747	0.0004	-0.106	-0.0171	0.05	-0.0134	0.0102	0.0065	0.0065	-0.0122
I7344	0.0736	0.0001	-0.1056	-0.0122	0.0531	0.0003	0.007	0.0009	0.0059	-0.0152
I7337	0.0774	0.002	-0.1018	-0.019	0.0469	-0.0089	0.0089	0.0025	0.0031	-0.0134
I7561	-0.0188	0.0042	-0.0046	-0.001	0.0132	-0.0175	0.0002	-0.0096	-0.0002	0.0075
I7787	0.0002	0.0364	-0.0351	0.0047	0.0099	-0.0061	0.0111	0.0078	0.0033	-0.0062
I7738	-0.0178	0.0025	0.0266	0.0055	0.0026	0.0057	0.0039	0.0017	0.0081	0.0026
I7259	-0.0468	-0.0214	0.0143	0.0109	0.0127	-0.0194	0.014	-0.0106	0.0129	0.0367
I7735	-0.0277	-0.0059	0.0349	0.0002	-0.0002	-0.004	-0.0068	-0.0036	0.0057	-0.002
I7397	-0.0266	-0.015	0.0457	0.0053	-0.0051	0.0149	0.0035	0.0111	0.014	-0.0006
I7619	0.0074	0.0152	-0.0416	0.006	0.0198	-0.0185	-0.0035	-0.0171	0.0044	0.0587
I7398	-0.0526	-0.0156	0.0171	0.0144	0.0073	-0.0134	0.0188	0.0236	0.0294	-0.0072
I7253	-0.0261	0.0067	0.0133	0.0045	-0.0121	0.0021	-0.0005	-0.0035	0.0047	0.0024
I7294	-0.0446	-0.0046	0.0435	0.0136	-0.0096	-0.0015	-0.0054	-0.0055	-0.0051	0.0015
I7312	0.0743	0.0028	-0.1132	-0.0172	0.0436	-0.0066	0.0204	0.0091	0.0105	-0.0066
I7760	0.0523	-0.001	-0.0687	-0.0018	0.0406	-0.0019	0.008	0.0027	0.0019	-0.0108
I7298	-0.0481	-0.0002	0.0465	0.0156	-0.0134	-0.002	0.003	0.0035	-0.0051	0.0023
I7336	0.0721	-0.0043	-0.1041	-0.0232	0.0552	-0.0131	0.0098	0.0124	0.0045	-0.0135
I7297	-0.0451	-0.0031	0.0397	0.0117	-0.0081	-0.0052	0.002	-0.0058	-0.0086	0.0084
I7020_d	-0.0737	0.0447	-0.0097	0.0612	0.0325	0.0115	-0.0009	0.3395	-0.1711	0.1608
I6882_d	0.0275	0.0264	-0.0748	0.0236	0.0205	-0.01	0.0237	-0.0443	-0.006	0.0661
I7342_d	0.0696	0.0005	-0.0798	-0.0293	0.0323	0.0008	0.0224	0.0112	0.0138	-0.007
I7403_d	-0.0377	-0.0161	-0.0052	-0.0019	0.0086	0.0187	0.0171	0.0083	0.0012	0.0476
S8207.E1.L2	-0.057	-0.0066	0.0149	0.0233	-0.0162	0.0102	-0.0014	-0.011	-0.003	-0.0108
S8281.E1.L2	0.0351	0.0266	-0.0406	-0.0005	0.0156	-0.0013	0.0031	0.0004	0.0024	0.0018
S8872.E1.L1	-0.1967	-0.1858	-0.2133	0.1696	0.293	-0.0755	0.0461	0.0315	0.023	-0.0027
S5472.E1.L2	-0.0829	-0.0561	-0.1201	0.133	0.196	-0.1216	-0.1185	-0.0378	-0.0228	0.1815
I0641	-0.0367	-0.0413	0.0046	0.0073	0.0034	-0.0063	0.0074	0.0062	-0.0076	-0.003
I3334	-0.0703	-0.0907	-0.1554	0.0572	0.1697	-0.0474	0.0216	0.0018	-0.0075	0.0132
I3416_all	0.034	-0.0414	-0.0636	0.0074	0.055	-0.0089	0.009	0.0037	-0.0001	0.0041
I4417	0.0053	0.0152	-0.0255	0.0082	0.0068	-0.0128	0.0042	0.0127	0.0036	-0.011
I7672	-0.0257	0.0193	0.0097	-0.0011	-0.0046	0.0041	-0.0077	-0.0037	0.0044	-0.002
I7673	-0.0182	0.0113	0.0106	0.0044	-0.003	0.0028	0.0036	-0.0039	-0.0067	-0.0021
I7674	-0.0197	0.0079	0.0185	0.0022	-0.0074	-0.0045	-0.0011	0.0072	0.0016	0.0023
I7675	-0.0197	0.0163	0.0081	0.0039	-0.0081	0.0011	-0.0038	-0.0018	-0.0003	-0.0088
I7676	-0.0203	0.0131	0.0145	0.0058	-0.0013	0.0011	0	-0.0174	-0.0072	-0.0005
I7677	0.0283	0.0282	-0.0436	-0.0025	0.013	-0.0018	0.0053	-0.0008	0.0051	0.0044
I7679	-0.0524	0.0019	0.0528	0.0213	-0.0042	-0.0041	-0.0092	-0.0009	0.0094	0.0107
I7680	-0.0015	0.0266	-0.0118	0.0038	0.0016	-0.0003	0.0024	-0.0012	-0.0002	-0.0025
I8247	0.0955	-0.02	-0.0382	-0.0116	0.0185	-0.0039	0.0065	-0.0193	-0.0023	0.0109
I8306	0.0617	0.0155	-0.0801	-0.0077	0.0366	-0.0052	0.0066	0.0024	0.0062	-0.0036
I1265_reduced_d	0.0422	-0.0172	-0.125	0.0241	0.0705	-0.0239	0.0122	0.0083	-0.0007	-0.0114
Hum1.SG	-0.0123	0.0511	-0.0695	0.0093	0.0296	-0.0118	0.0106	0.0024	0.0032	0.0011
Hum2.SG	-0.0094	0.0594	-0.0584	0.0091	0.0215	-0.0093	0.0061	0.0007	0.0027	0.0029
SBj.SG	-0.0192	0.0628	-0.0542	0.0096	0.0245	-0.0091	0.0105	-0.0035	0.005	-0.0071
SF11.SG	-0.0202	0.0369	-0.0411	0.0072	0.0242	-0.0017	0.0195	-0.0089	0.0136	0.0048
SF12.SG	-0.0117	0.0691	-0.0476	0.011	0.0092	-0.0016	0.0049	0.0034	0.003	0.0043
SF9.SG	-0.0272	0.0591	-0.057	0.0149	0.0265	-0.0076	0.0074	0.0025	0.008	-0.003
Steigen.SG	-0.0076	0.0619	-0.0617	0.009	0.0172	-0.0035	0.0102	-0.003	-0.0028	0.0008
USR1.SG	0.0672	0.0048	-0.098	-0.0121	0.0471	-0.0103	0.0087	0.0051	0.0044	-0.0142
USR2.SG	0.0601	0.0048	-0.0996	0.0073	0.0477	0.0025	0.0057	0.003	0.0027	-0.0199
FUT001	0.027	-0.0393	-0.0904	0.0138	0.0652	-0.0074	0.0169	0.0076	0.0094	-0.0112
FUT002	0.0428	-0.0339	-0.0837	0.0139	0.0632	-0.0138	0.0132	0.006	0.0232	-0.017
FUT006	0.0375	-0.0361	-0.0867	0.0097	0.0698	-0.0162	0.0112	0.0083	0.0056	-0.0124
FUT007	0.0349	-0.0323	-0.0805	0.0042	0.0594	-0.0078	0.0162	-0.0024	0.0079	-0.0061
LHA001	0.0214	-0.0529	-0.1219	0	0.1339	-0.0345	0.0527	0.0108	-0.0234	-0.0027
MAI002	0.0444	-0.0323	-0.0919	0.0037	0.067	-0.0185	0.0099	0.0043	0.0055	-0.0116
MAL001	0.0168	-0.0333	-0.0923	0.005	0.0899	-0.0248	0.0189	0	0.019	-0.0017
MAL002	0.0458	-0.0314	-0.0859	0.005	0.0453	-0.0058	0.0127	-0.0033	0.0183	-0.0096
MAL004	0.0447	-0.0344	-0.0907	0.0109	0.0624	-0.0168	0.0141	0.0054	0.01	-0.0117
MAL006	0.0502	-0.0291	-0.1101	-0.0051	0.0839	-0.0204	0.0437	0.0183	0.0483	-0.0007
MAL007	0.0448	-0.0343	-0.0894	0.0074	0.0695	-0.0033	0.0156	-0.0019	0.0036	-0.0056
MAL008	0.0359	-0.0294	-0.1	0.0094	0.1116	-0.0897	-0.0235	0.0606	-0.0047	0.0711
TAN001	0.0403	-0.0339	-0.0866	0.0077	0.0629	-0.0122	0.0182	0.0041	0.0105	-0.0054
TAN002	0.0357	-0.0354	-0.0778	-0.0031	0.0607	-0.0034	0.013	-0.001	0.0102	-0.0119
TAP002	0.012	-0.0462	-0.1194	-0.0078	0.0826	-0.0157	0.0111	0.0043	0.0341	-0.0191
TAP003	0.0549	-0.0249	-0.0905	-0.0058	0.0604	-0.0072	0.0147	-0.0011	0.0103	-0.011
TAP004	0.0157	-0.0436	-0.1243	0.0056	0.1243	-0.0379	0.0199	0.0227	-0.0146	0.0121
TON001	0.0311	-0.0389	-0.1076	0.0167	0.1016	0.0025	0.0239	0.0496	0.0082	-0.0119
TON002	0.0403	-0.0363	-0.1137	0.0019	0.0872	0.0001	0.0183	0.0113	-0.0014	-0.0238
Donkalnis1	-0.0306	0.0546	-0.0306	0.0092	0.0061	-0.0026	0.0009	0.0025	0.0019	-0.0038
Donkalnis4	-0.0467	0.0721	-0.0206	0.0191	0.0153	-0.0051	0.0158	-0.0089	0.0029	0.0008
Donkalnis6	-0.0404	0.0701	-0.0408	0.0156	0.0163	-0.0032	0.0037	0.004	0.0071	-0.0012
Donkalnis7	-0.0269	0.065	-0.0521	0.0149	0.0234	-0.002	0.0051	0.0029	0.0049	0.0006
Gyvakarai1_10bp	0.0141	0.0252	-0.0452	0.0041	0.0176	-0.0061	-0.0041	0.0013	-0.001	0.0023
Kivisaare3	-0.025	0.0634	-0.0484	0.0202	0.0139	-0.0117	0.0153	0.012	0.0141	0.0172
Kivutkalns153	-0.0003	0.0395	-0.0451	-0.0022	0.0153	-0.0059	0.0076	0.0117	0.0022	-0.0107
Kivutkalns164	0.0038	0.0422	-0.046	0.0073	0.019	-0.0102	0.0069	-0.0113	-0.003	-0.0066
Kivutkalns194	-0.0009	0.0385	-0.0391	0.0113	0.0104	-0.0034	0.0118	0.014	0.0045	-0.0108
Kivutkalns19	-0.0045	0.0451	-0.0503	0.0073	0.0176	-0.0095	0.0093	0.0104	0.0024	-0.0054
Kivutkalns207	-0.0009	0.0437	-0.0498	0.0037	0.0167	-0.0076	0.0051	0.0008	0.0068	-0.0061
Kivutkalns209	0.0008	0.0385	-0.0534	0.0047	0.0259	-0.0105	0.0095	0.0079	0.0002	-0.0035
Kivutkalns215	-0.0013	0.0414	-0.0392	0.0018	0.0149	0.0018	0.0066	0.0016	0.0008	-0.0099
Kivutkalns222	-0.0042	0.0416	-0.0459	0.004	0.0167	-0.0057	0.0121	-0.004	0.0066	-0.0085
Kivutkalns25	0.0019	0.0406	-0.0409	0.0059	0.0169	-0.0067	0.011	0.0049	0.0056	-0.0081
Kivutkalns42	-0.0055	0.0402	-0.0422	0.0014	0.0217	-0.0038	0.0079	0.0025	0.0051	-0.0023
Kretuonas1	-0.0282	0.0662	-0.0433	0.0092	0.0097	-0.0062	0.0088	-0.0007	0.0063	-0.0012
Kretuonas2	-0.0317	0.0691	-0.045	0.0161	0.0142	-0.0049	0.0041	-0.0016	0.0059	0.0013
Kretuonas4	-0.0297	0.0728	-0.0469	0.0137	0.0101	-0.0057	0.0102	-0.0018	0.0074	0.0021
Kretuonas5	-0.03	0.0647	-0.0445	0.0113	0.0159	-0.0059	0.0081	-0.0025	-0.0063	0.0007
Kunila2	0.0057	0.0198	-0.0253	0.0073	0.0164	0.0063	0.0016	0.0083	-0.0034	0.0017
Kvarlov5164	-0.0467	0.0108	0.0291	0.0143	-0.0012	-0.0054	0.0025	0.0076	-0.0003	-0.0004
MotalaAA	-0.0151	0.063	-0.0475	0.0148	0.0088	-0.0037	0.0073	-0.0053	0.0031	0.005
Olsund	0.0046	0.0252	-0.0163	-0.0004	0.005	-0.0036	0.0039	0.0038	0.001	0.0004
Plinkaigalis241	0.0064	0.0252	-0.015	0.0077	0.0041	-0.003	0.0032	0.0095	-0.0012	-0.0012
Plinkaigalis242	0.0216	0.0326	-0.0387	0.0017	0.0147	-0.0002	0.0012	-0.0002	0.0037	-0.0029
Spiginas1	-0.0389	0.071	-0.0433	0.0215	0.015	0.0013	0.0046	0.0045	0.0092	-0.0005
Spiginas2	-0.0066	0.0377	-0.0458	0.0065	0.0194	-0.0099	0.0087	0.0034	0.0049	0.0033
Spiginas4	-0.0384	0.07	-0.0465	0.02	0.015	-0.0071	0.0093	-0.0009	0.0033	0.0045
Tamula1	0.0029	0.0562	-0.0536	0.0025	0.0155	-0.0054	0.0074	0.0193	-0.0002	0.008
Tamula3	0.0034	0.0616	-0.0611	0.0034	0.0163	-0.0082	0.0093	-0.004	0.0144	0.011
Turlojiske1932	0.0057	0.0367	-0.0282	0.0016	0.0022	-0.0007	0.0091	-0.0005	0.0058	-0.0035
Turlojiske1	0.0023	0.0373	-0.0416	0.0167	0.0074	-0.0131	-0.0149	-0.0015	0.0079	-0.01
Turlojiske3	0.0019	0.0389	-0.0339	0.0031	0.0084	-0.0036	-0.0014	0.0067	0.0016	-0.0037
Turlojiske5	0.0026	0.0419	-0.0292	0.0029	0.0131	-0.002	0.0037	-0.0022	0.0077	-0.0043
UzOO77	0.0249	0.0545	-0.0721	0.003	0.0152	-0.0082	0.0051	-0.0006	0.005	0.0057
Veibri4	-0.0148	0.0672	-0.0517	0.0121	0.0161	-0.005	0.007	0.0046	0.0086	0.0044
I8790	0.0025	0.0131	-0.1178	0.0097	0.062	-0.0515	0.0691	-0.0718	0.0191	0.1228
I8792	0.039	-0.0071	-0.0754	0.0105	0.0721	-0.0735	-0.0469	-0.0496	-0.0241	-0.0303
I8970	0.0528	-0.0243	-0.0878	-0.0128	0.0788	-0.0183	-0.0109	-0.0196	0.0183	0.0063
I8974	0.066	-0.0204	-0.0537	-0.012	0.0568	-0.0008	0.0193	0.0049	-0.0001	-0.0206
I8977	0.0479	-0.0211	-0.0793	-0.0154	0.0273	-0.0085	0.0181	0.0111	-0.0049	0.0125
I8978	0.0412	-0.0244	-0.0673	0.014	0.0844	-0.0039	0.0172	0.0111	0.0751	-0.0242
I2948_all	0.0616	-0.0306	-0.1001	0.0028	0.0625	-0.0119	-0.0151	-0.0026	0.0165	-0.015
I4011_all	0.0595	-0.0221	-0.0978	-0.0062	0.0593	-0.0049	0.0289	0.008	0.0049	-0.0119
I4012_all	0.0634	-0.0154	-0.0601	-0.0048	0.0357	-0.007	0.0057	-0.0014	0.0074	0.0003
I4019	0.0471	-0.0372	-0.1192	0.009	0.131	-0.074	0.0848	-0.0704	0.1102	0.3353
I10953	0.0621	-0.029	-0.0845	-0.0048	0.0705	-0.0263	0.0124	0.0088	-0.0032	-0.0196
I10954	0.058	-0.0246	-0.087	-0.0096	0.0614	-0.0105	0.0167	0.0061	-0.0007	-0.0119
I1680	0.0534	-0.0218	-0.0887	0.0025	0.0603	-0.0183	0.0115	0.0048	0.0102	-0.0173
I2947	0.0597	-0.0182	-0.0834	-0.0141	0.0673	-0.0186	0.0182	-0.0074	0.0003	0.0177
I2948	0.0743	-0.0278	-0.0895	0.0014	0.0467	-0.0086	0.0055	-0.003	0.0179	-0.0141
I4011	0.0598	-0.0216	-0.0959	-0.0027	0.0579	-0.0063	0.0268	0.0146	0.0055	-0.0098
I4012	0.0643	-0.0161	-0.0611	-0.0055	0.0374	-0.0104	0.0098	-0.0021	0.0085	-0.001
I8427	0.0638	-0.0214	-0.0932	-0.0105	0.0605	-0.0116	0.0174	0.0092	0.0014	-0.0073
I4458_all	0.0435	-0.0266	-0.0859	0.001	0.0366	-0.0212	0.0175	-0.0016	-0.0052	0.0057
I4458	0.0477	-0.025	-0.084	0.0031	0.0396	-0.0191	0.0131	0.0036	-0.004	0.0031
I2966_all	-0.1838	-0.1804	-0.2271	0.1665	0.2778	-0.0425	0.0517	0.0119	-0.0061	-0.0117
I0589	-0.1676	-0.1689	-0.2127	0.1751	0.2646	-0.0423	0.0605	0.0446	0.0063	-0.013
I2966	-0.1822	-0.1796	-0.2262	0.1633	0.2735	-0.0372	0.0437	0.0169	-0.0054	-0.0167
TAF009	-0.0921	-0.0793	-0.0545	0.0357	0.0907	-0.0067	0.0152	0.0058	0.0045	0.0026
TAF010	-0.1133	-0.0966	-0.0665	0.0588	0.1105	-0.0201	0.0304	0.0148	0.0227	0.0008
TAF011	-0.1083	-0.0944	-0.07	0.0598	0.108	-0.017	0.0275	0.0088	0.0109	0.0027
TAF012	-0.0998	-0.0921	-0.0617	0.0441	0.0995	-0.0244	0.0273	0.0051	0.0137	0.0092
TAF013	-0.1103	-0.0977	-0.0697	0.0598	0.1129	-0.0286	0.0335	0.0142	0.0112	0.0091
TAF014	-0.1179	-0.0956	-0.065	0.0561	0.1155	-0.0317	0.03	-0.0064	0.0057	-0.0028
TAF015	-0.1005	-0.0835	-0.062	0.065	0.0834	-0.0305	0.0424	0.0169	0.0143	-0.025
I10005	-0.0361	-0.0008	0.0327	0.0105	-0.0058	0.0009	-0.0019	0.0005	-0.0025	-0.0004
I10006	-0.0402	-0.0031	0.0392	0.0106	-0.0088	0.0032	-0.0067	-0.0019	-0.0049	-0.0014
I10007	-0.0407	-0.001	0.0341	0.0071	-0.007	0.0007	-0.0008	0.0055	-0.0008	0.0026
I10008	-0.0412	0.0004	0.0338	0.0092	-0.0021	-0.0015	0.0006	0	0.0012	-0.0007
I10009	-0.036	-0.0016	0.0358	0.0084	-0.0041	0.0002	-0.0041	0.0027	-0.0022	-0.0024
I10010	-0.0405	-0.0003	0.0347	0.0098	-0.008	0	-0.0025	0.0007	0.0004	0.0004
I10011	-0.0382	-0.0036	0.0377	0.0091	-0.0084	0.0002	0.0038	-0.0008	-0.0071	0.0004
I10012	-0.0374	-0.0006	0.0377	0.0117	-0.0074	0.0027	-0.0037	0.0009	-0.0068	0.0013
I10013	-0.0391	-0.0009	0.0386	0.0055	-0.0087	0.0008	0.0016	0.0008	-0.0043	-0.0027
I10014	-0.038	-0.0026	0.0402	0.0084	-0.0059	-0.0052	0.0004	-0.0007	-0.002	-0.0033
I10015	-0.0386	-0.0067	0.0379	0.0131	-0.0126	-0.0027	-0.0017	0.0023	-0.0003	-0.0011
I10016	-0.0428	-0.0033	0.0373	0.0082	-0.0071	-0.0013	-0.0021	0.0046	-0.0007	-0.0037
I10017	-0.0384	-0.0007	0.0331	0.0088	-0.0032	0.0056	-0.0041	-0.0023	-0.0064	-0.0024
I10045	-0.0409	-0.0037	0.0426	0.0074	-0.0069	0.0046	-0.0022	0.0012	-0.0027	-0.001
I10047	-0.0409	-0.0063	0.042	0.0097	-0.0053	-0.0023	0.0027	-0.0047	-0.0065	-0.002
I10048	-0.0365	-0.0065	0.044	0.0059	-0.0086	0.0017	0.0006	0.0037	0.001	0.0025
